Score,WOR
-198.0,False
123.0,False
367.0,False
1214.0,True
-149.0,False
-434.0,False
-232.0,False
1654.0,True
1415.0,True
-71.0,False
1160.0,True
-166.0,False
1385.0,True
-127.0,False
-331.0,False
-124.0,False
-441.0,False
-429.0,False
1169.0,True
264.0,False
-52.0,False
-315.0,False
-109.0,False
-67.0,False
-418.0,False
-453.0,False
-315.0,False
-301.0,False
-72.0,False
-345.0,False
-307.0,False
84.0,False
27.0,False
1503.0,True
8.0,False
120.0,False
441.0,False
115.0,False
1366.0,True
88.0,False
175.0,False
-341.0,False
-42.0,False
1314.0,True
216.0,False
712.0,False
369.0,False
-238.0,False
-272.0,False
63.0,False
-131.0,False
115.0,False
1251.0,True
-357.0,False
-224.0,False
-119.0,False
-129.0,False
-235.0,False
-477.0,False
1058.0,True
1034.0,True
90.0,False
-346.0,False
-334.0,False
-351.0,False
924.0,False
-165.0,False
1204.0,True
1073.0,True
1634.0,True
-160.0,False
1287.0,True
1292.0,True
1337.0,True
59.0,False
88.0,False
1440.0,True
-25.0,False
171.0,False
-74.0,False
1200.0,True
350.0,False
1327.0,True
1251.0,True
1223.0,True
1205.0,True
185.0,False
-210.0,False
-356.0,False
1487.0,True
1213.0,True
-172.0,False
-187.0,False
-128.0,False
1169.0,True
344.0,False
1155.0,True
1604.0,True
491.0,False
-80.0,False
-54.0,False
1282.0,True
-275.0,False
-220.0,False
212.0,False
-237.0,False
64.0,False
152.0,False
1262.0,True
146.0,False
408.0,False
-318.0,False
3.0,False
-61.0,False
-237.0,False
205.0,False
-247.0,False
1285.0,True
-74.0,False
1303.0,True
1424.0,True
262.0,False
1201.0,True
-94.0,False
-455.0,False
379.0,False
1060.0,True
1349.0,True
79.0,False
1185.0,True
159.0,False
1189.0,True
90.0,False
-11.0,False
1173.0,True
-294.0,False
1097.0,True
1078.0,True
1169.0,True
-342.0,False
1487.0,True
866.0,True
-28.0,False
191.0,False
20.0,False
1332.0,True
1188.0,True
-472.0,False
263.0,False
248.0,False
406.0,False
-138.0,False
190.0,False
1152.0,True
146.0,False
1410.0,True
-409.0,False
213.0,False
142.0,False
547.0,False
1221.0,True
-276.0,False
-336.0,False
-365.0,False
-252.0,False
582.0,False
1466.0,True
199.0,False
1410.0,True
244.0,False
-275.0,False
1356.0,True
-213.0,False
179.0,False
-169.0,False
-444.0,False
-456.0,False
252.0,False
16.0,False
-458.0,False
1385.0,True
297.0,False
1343.0,True
1314.0,True
104.0,False
1171.0,True
1127.0,True
7.0,False
68.0,False
549.0,False
1725.0,True
462.0,False
1126.0,True
1280.0,True
-90.0,False
279.0,False
-449.0,False
1377.0,True
1093.0,True
-231.0,False
-43.0,False
1648.0,True
-329.0,False
1306.0,True
-357.0,False
1255.0,True
514.0,False
-118.0,False
-170.0,False
-362.0,False
-115.0,False
-315.0,False
132.0,False
198.0,False
474.0,False
-70.0,False
-280.0,False
1228.0,True
20.0,False
-505.0,False
-99.0,False
221.0,False
1411.0,True
81.0,False
969.0,True
150.0,False
231.0,False
1487.0,True
278.0,False
-91.0,False
1318.0,True
56.0,False
157.0,False
1185.0,True
1161.0,True
1007.0,True
1450.0,True
89.0,False
213.0,False
28.0,False
1232.0,True
1464.0,True
1442.0,True
1357.0,True
1252.0,True
1123.0,True
434.0,False
1251.0,True
9.0,False
1183.0,True
94.0,False
1417.0,True
1448.0,True
-396.0,False
1441.0,True
14.0,False
1280.0,True
727.0,False
-447.0,False
-306.0,False
-321.0,False
-312.0,False
-262.0,False
-402.0,False
1118.0,True
-71.0,False
1090.0,True
323.0,False
-357.0,False
181.0,False
1.0,False
1326.0,True
-120.0,False
1368.0,True
463.0,False
-184.0,False
-306.0,False
36.0,False
-401.0,False
-324.0,False
-403.0,False
-354.0,False
-452.0,False
-124.0,False
1123.0,True
33.0,False
1374.0,True
440.0,False
1349.0,True
-136.0,False
-451.0,False
306.0,False
1117.0,True
-92.0,False
1242.0,True
80.0,False
3.0,False
-333.0,False
134.0,False
-338.0,False
1481.0,True
1334.0,True
-214.0,False
1548.0,True
-118.0,False
-346.0,False
-241.0,False
87.0,False
1449.0,True
93.0,False
-172.0,False
-71.0,False
1269.0,True
-8.0,False
-383.0,False
526.0,False
-284.0,False
-166.0,False
-374.0,False
-89.0,False
454.0,False
65.0,False
-388.0,False
1212.0,True
1213.0,True
1265.0,True
1197.0,True
-418.0,False
1206.0,True
47.0,False
1374.0,True
1801.0,True
291.0,False
-352.0,False
-84.0,False
90.0,False
150.0,False
-215.0,False
363.0,False
1399.0,True
1383.0,True
1196.0,True
142.0,False
-5.0,False
534.0,False
1324.0,True
1206.0,True
-80.0,False
166.0,False
1658.0,True
1190.0,True
1218.0,True
34.0,False
18.0,False
389.0,False
233.0,False
-386.0,False
-336.0,False
-234.0,False
1570.0,True
-139.0,False
1367.0,True
8.0,False
-388.0,False
231.0,False
79.0,False
-309.0,False
1576.0,True
-223.0,False
88.0,False
-468.0,False
1588.0,True
410.0,False
46.0,False
1172.0,True
-134.0,False
1670.0,True
-66.0,False
-372.0,False
1046.0,True
1245.0,True
-28.0,False
90.0,False
-243.0,False
423.0,False
1389.0,True
1264.0,True
-83.0,False
-47.0,False
-327.0,False
-419.0,False
1274.0,True
-435.0,False
1246.0,True
194.0,False
1380.0,True
232.0,False
1101.0,True
-64.0,False
176.0,False
1214.0,True
1130.0,True
-30.0,False
1050.0,True
1437.0,True
267.0,False
-284.0,False
-277.0,False
-212.0,False
-60.0,False
132.0,False
-352.0,False
-111.0,False
114.0,False
1067.0,True
-55.0,False
210.0,False
1568.0,True
1454.0,True
125.0,False
-35.0,False
1503.0,True
-466.0,False
1663.0,True
1380.0,True
1285.0,True
1219.0,True
1318.0,True
270.0,False
1049.0,True
137.0,False
37.0,False
362.0,False
1621.0,True
1336.0,True
1077.0,True
1587.0,True
-296.0,False
1202.0,True
1363.0,True
-53.0,False
1469.0,True
-170.0,False
198.0,False
-146.0,False
1429.0,True
271.0,False
-306.0,False
157.0,False
1207.0,True
1170.0,True
1055.0,True
1134.0,True
21.0,False
-145.0,False
-130.0,False
1393.0,True
308.0,False
1113.0,True
-67.0,False
-328.0,False
1270.0,True
-357.0,False
1122.0,True
-443.0,False
402.0,False
1205.0,True
139.0,False
-159.0,False
-358.0,False
20.0,False
-27.0,False
-354.0,False
-75.0,False
142.0,False
-135.0,False
1772.0,True
27.0,False
-78.0,False
1363.0,True
72.0,False
1120.0,True
114.0,False
62.0,False
1186.0,True
-53.0,False
203.0,False
132.0,False
-277.0,False
-129.0,False
215.0,False
51.0,False
1665.0,True
-218.0,False
-134.0,False
1479.0,True
217.0,False
-205.0,False
-389.0,False
273.0,False
210.0,False
379.0,False
1124.0,True
1250.0,True
619.0,False
125.0,False
-424.0,False
196.0,False
-411.0,False
1325.0,True
254.0,False
1187.0,True
1419.0,True
1129.0,True
1367.0,True
1194.0,True
1279.0,True
40.0,False
-248.0,False
1203.0,True
1291.0,True
54.0,False
47.0,False
-348.0,False
112.0,False
1493.0,True
1304.0,True
44.0,False
-178.0,False
1356.0,True
1390.0,True
-8.0,False
240.0,False
233.0,False
1083.0,True
1244.0,True
-97.0,False
130.0,False
-12.0,False
1179.0,True
-336.0,False
-167.0,False
118.0,False
175.0,False
903.0,True
-285.0,False
1680.0,True
-371.0,False
25.0,False
-286.0,False
94.0,False
1122.0,True
-3.0,False
758.0,False
279.0,False
-22.0,False
1656.0,True
1418.0,True
49.0,False
1098.0,True
-19.0,False
1097.0,True
1290.0,True
1115.0,True
1442.0,True
206.0,False
1275.0,True
57.0,False
-353.0,False
-534.0,False
-287.0,False
-424.0,False
-535.0,False
-451.0,False
-510.0,False
-382.0,False
-477.0,False
-349.0,False
221.0,False
-358.0,False
1093.0,True
63.0,False
322.0,False
-136.0,False
18.0,False
1247.0,True
134.0,False
134.0,False
-127.0,False
1646.0,True
337.0,False
1195.0,True
281.0,False
-314.0,False
-254.0,False
-106.0,False
1244.0,True
1023.0,True
141.0,False
1388.0,True
1259.0,True
1266.0,True
969.0,True
353.0,False
1419.0,True
