Score,WOR
411.0,True
493.0,True
458.0,True
521.0,True
-493.0,False
445.0,True
508.0,True
498.0,True
498.0,True
-489.0,False
495.0,True
-500.0,False
499.0,True
521.0,True
-722.0,False
464.0,True
451.0,True
524.0,True
519.0,True
517.0,True
486.0,True
527.0,True
523.0,True
517.0,True
510.0,True
479.0,True
465.0,True
-523.0,False
479.0,True
510.0,True
517.0,True
-501.0,False
521.0,True
484.0,True
477.0,True
511.0,True
484.0,True
490.0,True
505.0,True
497.0,True
511.0,True
525.0,True
521.0,True
503.0,True
513.0,True
488.0,True
497.0,True
507.0,True
497.0,True
508.0,True
503.0,True
477.0,True
-506.0,False
509.0,True
496.0,True
509.0,True
515.0,True
501.0,True
520.0,True
519.0,True
495.0,True
515.0,True
508.0,True
485.0,True
-511.0,False
479.0,True
517.0,True
494.0,True
519.0,True
501.0,True
495.0,True
503.0,True
499.0,True
-512.0,False
513.0,True
-511.0,False
-521.0,False
496.0,True
501.0,True
512.0,True
491.0,True
-567.0,False
490.0,True
499.0,True
504.0,True
511.0,True
496.0,True
527.0,True
-505.0,False
-489.0,False
523.0,True
503.0,True
483.0,True
-490.0,False
518.0,True
-514.0,False
-533.0,False
-550.0,False
489.0,True
508.0,True
498.0,True
359.0,True
508.0,True
509.0,True
439.0,True
517.0,True
498.0,True
-496.0,False
-512.0,False
-492.0,False
394.0,True
510.0,True
512.0,True
437.0,True
428.0,True
514.0,True
474.0,True
516.0,True
514.0,True
485.0,True
518.0,True
467.0,True
-501.0,False
504.0,True
-502.0,False
-494.0,False
520.0,True
515.0,True
450.0,True
484.0,True
518.0,True
514.0,True
522.0,True
-609.0,False
458.0,True
-488.0,False
477.0,True
422.0,True
481.0,True
478.0,True
498.0,True
-516.0,False
498.0,True
485.0,True
-490.0,False
-508.0,False
374.0,True
492.0,True
470.0,True
489.0,True
520.0,True
488.0,True
524.0,True
516.0,True
451.0,True
401.0,True
512.0,True
523.0,True
470.0,True
-499.0,False
511.0,True
507.0,True
516.0,True
507.0,True
-500.0,False
503.0,True
495.0,True
509.0,True
-506.0,False
523.0,True
490.0,True
524.0,True
525.0,True
512.0,True
511.0,True
527.0,True
519.0,True
509.0,True
525.0,True
487.0,True
507.0,True
496.0,True
469.0,True
492.0,True
508.0,True
504.0,True
-514.0,False
-537.0,False
502.0,True
438.0,True
503.0,True
467.0,True
-494.0,False
-510.0,False
497.0,True
509.0,True
505.0,True
503.0,True
497.0,True
495.0,True
526.0,True
513.0,True
516.0,True
523.0,True
475.0,True
487.0,True
499.0,True
515.0,True
508.0,True
-526.0,False
517.0,True
522.0,True
505.0,True
417.0,True
474.0,True
511.0,True
-586.0,False
-509.0,False
505.0,True
505.0,True
-499.0,False
523.0,True
-502.0,False
494.0,True
-519.0,False
520.0,True
513.0,True
450.0,True
-504.0,False
516.0,True
523.0,True
472.0,True
509.0,True
469.0,True
439.0,True
497.0,True
462.0,True
510.0,True
-501.0,False
519.0,True
480.0,True
516.0,True
518.0,True
494.0,True
521.0,True
508.0,True
512.0,True
522.0,True
506.0,True
466.0,True
517.0,True
482.0,True
521.0,True
502.0,True
-505.0,False
413.0,True
486.0,True
519.0,True
500.0,True
-542.0,False
513.0,True
466.0,True
-512.0,False
504.0,True
491.0,True
515.0,True
505.0,True
504.0,True
457.0,True
491.0,True
439.0,True
428.0,True
478.0,True
502.0,True
497.0,True
485.0,True
521.0,True
447.0,True
515.0,True
506.0,True
469.0,True
527.0,True
527.0,True
-511.0,False
514.0,True
513.0,True
495.0,True
489.0,True
497.0,True
-508.0,False
500.0,True
439.0,True
523.0,True
-523.0,False
461.0,True
517.0,True
515.0,True
507.0,True
520.0,True
523.0,True
527.0,True
-495.0,False
517.0,True
517.0,True
520.0,True
521.0,True
521.0,True
523.0,True
521.0,True
474.0,True
522.0,True
520.0,True
498.0,True
521.0,True
516.0,True
503.0,True
517.0,True
424.0,True
489.0,True
-496.0,False
513.0,True
504.0,True
518.0,True
501.0,True
524.0,True
471.0,True
472.0,True
487.0,True
477.0,True
443.0,True
-507.0,False
487.0,True
501.0,True
459.0,True
516.0,True
474.0,True
497.0,True
518.0,True
515.0,True
523.0,True
-515.0,False
504.0,True
510.0,True
-489.0,False
494.0,True
492.0,True
477.0,True
523.0,True
511.0,True
507.0,True
519.0,True
521.0,True
513.0,True
503.0,True
489.0,True
499.0,True
517.0,True
523.0,True
509.0,True
475.0,True
515.0,True
523.0,True
486.0,True
499.0,True
477.0,True
390.0,True
475.0,True
-486.0,False
-516.0,False
506.0,True
465.0,True
446.0,True
463.0,True
472.0,True
511.0,True
494.0,True
496.0,True
499.0,True
519.0,True
506.0,True
503.0,True
-508.0,False
526.0,True
444.0,True
507.0,True
507.0,True
526.0,True
503.0,True
518.0,True
523.0,True
483.0,True
490.0,True
522.0,True
509.0,True
511.0,True
507.0,True
516.0,True
516.0,True
472.0,True
508.0,True
477.0,True
486.0,True
511.0,True
472.0,True
493.0,True
523.0,True
523.0,True
494.0,True
465.0,True
458.0,True
511.0,True
501.0,True
486.0,True
517.0,True
517.0,True
520.0,True
-517.0,False
501.0,True
504.0,True
497.0,True
514.0,True
416.0,True
410.0,True
472.0,True
523.0,True
505.0,True
502.0,True
496.0,True
514.0,True
509.0,True
446.0,True
511.0,True
472.0,True
523.0,True
513.0,True
467.0,True
521.0,True
500.0,True
519.0,True
500.0,True
518.0,True
513.0,True
517.0,True
-501.0,False
485.0,True
-523.0,False
508.0,True
523.0,True
497.0,True
523.0,True
514.0,True
-527.0,False
473.0,True
493.0,True
496.0,True
503.0,True
-521.0,False
476.0,True
-506.0,False
506.0,True
512.0,True
439.0,True
482.0,True
497.0,True
494.0,True
434.0,True
506.0,True
476.0,True
468.0,True
506.0,True
444.0,True
517.0,True
520.0,True
451.0,True
514.0,True
493.0,True
510.0,True
515.0,True
515.0,True
